r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,time,Principale1,Principale2,Cluster
8,0,0,746188,52304,493720,0,0,0,0,9526,33262,48,47,1,3,0,0 2025-10-22,"1,6064740814","1,8654541913",5
7,0,0,745220,52304,493688,0,0,0,0,9548,33208,47,48,1,4,0,0 2025-10-22,"1,7222896887","1,6233055678",5
9,1,0,746832,52304,493664,0,0,0,0,9382,32991,46,49,1,3,0,0 2025-10-22,"1,879353811","1,5335803676",4
9,0,0,749016,52312,493740,0,0,0,6,8945,31039,46,46,2,6,0,0 2025-10-22,"2,0469829775","2,0010504356",5
5,0,0,749280,52312,493720,0,0,0,0,9113,31151,43,50,2,5,0,0 2025-10-22,"1,51721054","1,8759728331",5
9,0,0,751732,52312,493656,0,0,0,0,9135,31383,47,46,3,5,0,0 2025-10-22,"1,935869473","1,6091442019",4
7,0,0,749436,52312,493636,0,0,0,0,9141,30884,44,47,3,5,0,0 2025-10-22,"1,7284979438","1,3970243326",4
10,0,0,750244,52312,493736,0,0,0,0,8985,30835,47,45,3,5,0,0 2025-10-22,"1,9421010274","2,063365136",5
5,0,0,750344,52312,493720,0,0,0,0,9293,30840,44,47,3,5,0,0 2025-10-22,"1,4724781121","1,8981656251",5
9,0,0,749844,52312,493672,0,0,0,0,9050,31112,45,47,3,5,0,0 2025-10-22,"1,9092414707","1,6550606833",5
3,3,0,750216,52312,493636,0,0,0,0,9209,31226,45,47,3,5,0,0 2025-10-22,"1,8258781253","1,2967239838",4
6,0,0,750356,52312,493672,0,0,0,0,8979,30540,48,44,3,5,0,0 2025-10-22,"1,5874291365","1,6206077217",5
7,0,0,749264,52312,493720,0,0,0,0,9095,31210,45,47,3,5,0,0 2025-10-22,"1,6871923433","1,9019105575",5
6,1,0,749344,52312,493700,0,0,0,0,9197,30842,44,47,3,6,0,0 2025-10-22,"1,9223455502","1,7337852333",5
6,0,0,750028,52312,493720,0,0,0,0,9070,31086,51,42,2,5,0,0 2025-10-22,"1,5992162037","1,9082661391",5
6,0,0,750504,52312,493720,0,0,0,0,9243,30920,49,43,3,5,0,0 2025-10-22,"1,5816839372","1,918513516",5
5,0,0,749636,52312,493720,0,0,0,0,9245,30837,42,49,3,5,0,0 2025-10-22,"1,4753671336","1,8801421613",5
8,0,0,751376,52312,493656,0,0,0,0,9261,31203,47,44,3,5,0,0 2025-10-22,"1,812025546","1,5826322517",4
6,0,0,750284,52312,493708,0,0,0,2,9205,31063,44,48,3,5,0,0 2025-10-22,"1,5974741509","1,830124432",5
5,0,0,750352,52312,493736,0,0,0,0,9202,30742,45,47,3,6,0,0 2025-10-22,"1,6474604","1,9843400796",5
1,5,0,749836,52312,493720,0,0,0,0,9166,31254,49,44,3,6,0,0 2025-10-22,"2,0722000356","1,7117318358",5
6,1,0,749924,52312,493744,0,0,0,0,9012,30841,46,46,3,5,0,0 2025-10-22,"1,7035153532","2,0238693869",5
8,0,0,749696,52312,493720,0,0,0,0,9085,30878,45,47,3,5,0,0 2025-10-22,"1,7729382366","1,9256684781",5
6,1,0,750556,52312,493732,0,0,0,0,9179,31037,45,47,3,5,0,0 2025-10-22,"1,7273306325","1,9699436872",5
8,0,0,750244,52312,493720,0,0,0,0,9129,31250,46,46,3,5,0,0 2025-10-22,"1,7807537418","1,9411702669",5
7,1,0,751100,52312,493704,0,0,0,0,9186,31408,45,48,3,5,0,0 2025-10-22,"1,8696787427","1,8327245118",5
5,0,0,750012,52312,493636,0,0,0,0,9045,31067,47,46,2,5,0,0 2025-10-22,"1,5642915135","1,3864377196",4
5,2,0,749508,52312,493676,0,0,0,0,8993,31127,48,44,3,5,0,0 2025-10-22,"1,8198068345","1,5683452471",4
6,0,0,750168,52312,493720,0,0,0,0,9235,30986,47,45,3,5,0,0 2025-10-22,"1,5866403118","1,9103995826",5
5,1,0,750084,52312,493640,0,0,0,0,9097,30710,47,45,3,5,0,0 2025-10-22,"1,6861383273","1,3868653838",4
6,0,0,748980,52312,493720,0,0,0,0,9265,30875,46,46,3,5,0,0 2025-10-22,"1,5971371237","1,8812055837",5
8,0,0,749284,52312,493740,0,0,0,0,9247,31317,44,48,3,5,0,0 2025-10-22,"1,7868614694","2,0399484533",5
6,0,0,749340,52312,493640,0,0,0,0,9269,31084,47,45,3,6,0,0 2025-10-22,"1,8403175113","1,3977456934",4
10,1,0,749668,52320,493660,0,0,0,6,9089,31310,49,44,2,5,0,0 2025-10-22,"2,209718507","1,5630065445",4
6,0,0,750628,52320,493656,0,0,0,0,9153,31152,46,47,3,5,0,0 2025-10-22,"1,6456020189","1,5568489392",5
8,0,0,749824,52320,493708,0,0,0,0,9040,30936,46,46,2,5,0,0 2025-10-22,"1,7854492183","1,8763940532",5
9,3,0,749852,52320,493724,0,0,0,0,9068,31327,46,46,2,5,0,0 2025-10-22,"2,3501517012","1,9248364776",5
5,1,0,748868,52320,493708,0,0,0,0,9018,31349,45,47,3,5,0,0 2025-10-22,"1,6542344571","1,787780393",5
8,0,0,749804,52320,493708,0,0,0,0,9099,31244,46,46,3,6,0,0 2025-10-22,"1,9707835553","1,8660180641",5
7,2,0,749504,52320,493712,0,0,0,0,9151,31162,45,48,2,5,0,0 2025-10-22,"2,0310346597","1,8389043127",5
8,0,0,750284,52320,493724,0,0,0,0,9103,30979,44,48,2,5,0,0 2025-10-22,"1,7772137844","1,9850618441",5
3,3,0,749688,52320,493740,0,0,0,0,9054,31117,48,45,2,5,0,0 2025-10-22,"1,7585437065","1,9305920225",5
2,1,0,750268,52320,493724,0,0,0,0,9059,31303,47,45,2,6,0,0 2025-10-22,"1,5251317009","1,8650210556",5
5,0,0,749660,52320,493692,0,0,0,0,8981,31150,45,48,3,5,0,0 2025-10-22,"1,5135177776","1,7332572398",5
3,3,0,749808,52320,493724,0,0,0,0,9286,31321,48,44,3,5,0,0 2025-10-22,"1,769239505","1,8379413046",5
6,0,0,749876,52320,493676,0,0,0,0,9397,31178,47,45,3,5,0,0 2025-10-22,"1,6406923076","1,6602083128",5
11,0,0,750260,52320,493736,0,0,0,0,9269,31228,47,45,3,5,0,0 2025-10-22,"2,074302422","2,1029463977",5
6,0,0,749468,52320,493640,0,0,0,0,9096,31080,47,46,3,5,0,0 2025-10-22,"1,6601447483","1,4309659331",4
6,0,0,749660,52320,493724,0,0,0,2,9095,31139,49,43,3,5,0,0 2025-10-22,"1,5791997535","1,9295895986",5
7,1,0,749932,52320,493692,0,0,0,0,9199,31339,49,44,3,5,0,0 2025-10-22,"1,8849922079","1,7510654698",5
6,2,0,748360,52320,493724,0,0,0,0,9268,31587,47,46,2,6,0,0 2025-10-22,"2,1333293628","1,860859759",5
5,0,0,749508,52320,493704,0,0,0,0,9217,31133,46,46,3,5,0,0 2025-10-22,"1,5078522354","1,8028260111",5
7,0,0,749256,52320,493724,0,0,0,0,9298,31591,47,45,3,5,0,0 2025-10-22,"1,7095283885","1,9493385387",5
5,0,0,748708,52320,493640,0,0,0,0,9250,31816,48,45,3,4,0,0 2025-10-22,"1,4184677997","1,413613766",4
6,0,0,749844,52320,493724,0,0,0,0,9081,31509,49,44,2,5,0,0 2025-10-22,"1,6096625827","1,9489940541",5
7,0,0,750244,52320,493744,0,0,0,0,9179,31486,46,46,3,5,0,0 2025-10-22,"1,6736350374","2,092140301",5
7,0,0,750508,52320,493672,0,0,0,0,9204,30991,44,48,3,5,0,0 2025-10-22,"1,717143148","1,6629166565",5
7,2,0,749248,52320,493728,0,0,0,0,9298,31865,45,48,2,5,0,0 2025-10-22,"2,051281132","1,933774204",5
10,0,0,749980,52320,493688,0,0,0,0,9182,31615,45,47,2,5,0,0 2025-10-22,"2,0259900567","1,7934227567",5
6,0,0,749256,52320,493724,0,0,0,0,9169,31405,44,49,2,5,0,0 2025-10-22,"1,6227392023","1,9352077144",5
6,0,0,750408,52320,493724,0,0,0,0,9235,31805,47,47,2,4,0,0 2025-10-22,"1,4636984286","1,9789425898",5
10,0,0,748844,52320,493756,0,0,0,0,9329,31957,45,49,2,4,0,0 2025-10-22,"1,8596307604","2,1937640701",5
6,2,0,749448,52320,493724,0,0,0,0,9275,31950,45,48,2,4,0,0 2025-10-22,"1,7735844157","1,9109439425",5
8,1,0,749036,52328,493668,0,0,0,6,9151,32291,47,47,2,5,0,0 2025-10-22,"2,059715306","1,5925410873",4
4,1,0,750044,52328,493724,0,0,0,0,8564,29896,47,46,2,5,0,0 2025-10-22,"1,4820350006","1,9091083067",5
8,0,0,749832,52328,493708,0,0,0,0,9204,31921,50,44,2,4,0,0 2025-10-22,"1,6752822352","1,9170759814",5
10,0,0,749204,52328,493724,0,0,0,0,9005,31240,50,43,2,5,0,0 2025-10-22,"1,9943284336","2,0090939501",5
6,0,0,749464,52328,493760,0,0,0,0,9351,32211,47,46,2,4,0,0 2025-10-22,"1,4463863813","2,1932219789",5
4,2,0,749664,52328,493724,0,0,0,0,9401,32618,49,45,2,5,0,0 2025-10-22,"1,7974560454","1,9017751917",5
5,0,0,748152,52328,493704,0,0,0,0,9263,32195,49,45,2,4,0,0 2025-10-22,"1,4096263245","1,8097559148",5
6,2,0,749660,52328,493724,0,0,0,0,9219,32416,47,47,2,5,0,0 2025-10-22,"1,9746886945","1,9277279148",5
5,1,0,748856,52328,493752,0,0,0,0,9281,32701,46,48,2,4,0,0 2025-10-22,"1,5386716171","2,0967985038",5
7,0,0,749832,52328,493640,0,0,0,0,9313,32323,46,48,2,4,0,0 2025-10-22,"1,6502128473","1,4954928811",4
4,2,0,748340,52328,493704,0,0,0,0,9502,32689,46,48,2,4,0,0 2025-10-22,"1,6554866809","1,7612521495",5
6,0,0,750356,52328,493708,0,0,0,0,9480,32613,49,45,2,4,0,0 2025-10-22,"1,5157785697","1,9069785832",5
7,0,0,749540,52328,493676,0,0,0,0,9444,32703,51,43,2,4,0,0 2025-10-22,"1,6432444195","1,7086384871",5
8,0,0,749928,52328,493640,0,0,0,0,9512,33120,50,44,2,4,0,0 2025-10-22,"1,7825566117","1,5182875669",4
4,0,0,750436,52328,493724,0,0,0,0,9314,32566,46,48,1,4,0,0 2025-10-22,"1,3004399761","1,9746733271",5
8,1,0,747932,52328,493724,0,0,0,0,9397,32532,45,49,2,4,0,0 2025-10-22,"1,8696302613","1,9500375011",5
6,0,0,749080,52328,493716,0,0,0,2,9443,32883,48,47,2,4,0,0 2025-10-22,"1,5436292546","1,9158939828",5
6,2,0,750648,52328,493708,0,0,0,0,8500,29230,48,46,2,4,0,0 2025-10-22,"1,6556643126","1,8444994928",5
10,0,0,747792,52328,493692,0,0,0,0,8740,30518,48,47,2,4,0,0 2025-10-22,"1,8449685769","1,7902877356",5
7,0,0,748880,52328,493724,0,0,0,0,9129,32004,46,48,2,4,0,0 2025-10-22,"1,5705992369","1,9748528737",5
4,3,0,748112,52328,493720,0,0,0,0,9401,32876,46,49,2,4,0,0 2025-10-22,"1,8140471678","1,8318443516",5
11,0,0,748868,52328,493724,0,0,0,0,9280,32603,49,45,2,4,0,0 2025-10-22,"1,9907359512","2,0374363914",5
12,0,0,748876,52328,493792,0,0,0,0,9305,32919,47,47,2,5,0,0 2025-10-22,"2,2294411031","2,4527349115",5
10,0,0,748444,52328,493728,0,0,0,0,9211,32824,48,47,2,4,0,0 2025-10-22,"1,910320668","2,0385418151",5
7,0,0,748024,52328,493696,0,0,0,0,9375,32942,51,44,1,4,0,0 2025-10-22,"1,6664818952","1,7950516135",5
12,0,0,749060,52328,493744,0,0,0,0,9317,32805,47,49,1,4,0,0 2025-10-22,"2,1250743059","2,1835557598",5
7,1,0,746296,52328,493716,0,0,0,0,9294,32672,51,44,2,4,0,0 2025-10-22,"1,7993700047","1,8484712703",5
10,0,0,744808,52328,493728,0,0,0,0,9445,33136,49,46,1,4,0,0 2025-10-22,"1,9768190962","1,9546163747",5
5,0,0,749336,52328,493708,0,0,0,0,9560,33192,48,47,1,4,0,0 2025-10-22,"1,4735630442","1,8736299294",5
2,2,0,747708,52328,493720,0,0,0,0,9316,32813,49,46,1,4,0,0 2025-10-22,"1,4625207359","1,8140682139",5
9,0,0,747760,52336,493680,0,0,0,6,9418,33034,48,47,1,4,0,0 2025-10-22,"1,8898489488","1,7096372207",5
6,2,0,749332,52336,493704,0,0,0,2,9266,32738,45,50,1,4,0,0 2025-10-22,"1,8519282667","1,8235835985",5
7,0,0,748016,52336,493752,0,0,0,0,9392,32974,51,44,1,4,0,0 2025-10-22,"1,625711968","2,1520996189",5
5,0,0,748120,52336,493752,0,0,0,0,9403,33157,48,48,1,4,0,0 2025-10-22,"1,4526768788","2,1282575812",5
8,0,0,748532,52336,493708,0,0,0,0,9175,32915,50,46,1,4,0,0 2025-10-22,"1,7508063231","1,9131247556",5
8,1,0,748980,52336,493720,0,0,0,0,9378,33124,47,48,1,4,0,0 2025-10-22,"1,9006660334","1,9760561321",5
5,0,0,747604,52336,493720,0,0,0,0,9462,32925,48,47,1,4,0,0 2025-10-22,"1,4632309152","1,9205178857",5
8,0,0,749920,52336,493720,0,0,0,0,9272,33015,46,50,1,4,0,0 2025-10-22,"1,7433567666","2,0210559585",5
5,1,0,747148,52336,493756,0,0,0,0,9333,32978,49,46,1,4,0,0 2025-10-22,"1,5847154796","2,1031657242",5
3,4,0,748652,52336,493720,0,0,0,0,9429,33065,46,50,1,4,0,0 2025-10-22,"1,8987378602","1,8321202035",5
8,0,0,748632,52336,493672,0,0,0,0,9294,33133,50,45,1,4,0,0 2025-10-22,"1,7755570786","1,6989406028",5
7,0,0,749012,52336,493636,0,0,0,0,9542,33281,45,51,1,4,0,0 2025-10-22,"1,7470059611","1,4823627946",4
8,0,0,747348,52336,493712,0,0,0,0,9440,33075,48,47,1,4,0,0 2025-10-22,"1,7686022335","1,9101975228",5
8,0,0,746420,52344,493744,0,0,0,16,9277,32708,49,47,1,3,0,0 2025-10-22,"1,5775846397","2,0239500002",5
10,0,0,747248,52344,493696,0,0,0,0,9441,33214,50,46,1,3,0,0 2025-10-22,"1,8169526698","1,8734788629",5
3,1,0,745184,52344,493744,0,0,0,4,9272,33054,47,48,1,4,0,0 2025-10-22,"1,4138102021","1,9509683397",5
10,0,0,747820,52356,493736,0,0,0,36,9469,33259,45,50,1,4,0,0 2025-10-22,"1,9802173041","1,9534233811",5
6,0,0,747376,52356,493732,0,0,0,0,9432,33290,51,45,1,4,0,0 2025-10-22,"1,5749130593","2,0533871614",5
9,1,0,745760,52356,493680,0,0,0,0,9516,33288,46,49,1,4,0,0 2025-10-22,"2,0716243944","1,7213920492",5
6,0,0,745608,52356,493732,0,0,0,0,9351,33230,50,45,1,4,0,0 2025-10-22,"1,5643609357","2,0067106629",5
9,0,0,747228,52356,493680,0,0,0,0,9369,33124,51,44,1,4,0,0 2025-10-22,"1,8838499799","1,7766626458",5
9,1,0,746808,52356,493732,0,0,0,0,9314,33325,49,46,1,4,0,0 2025-10-22,"2,0048249831","2,058126877",5
8,0,0,746516,52356,493760,0,0,0,0,9360,33316,47,49,1,4,0,0 2025-10-22,"1,7545875792","2,2294286914",5
12,1,0,745552,52364,493712,0,0,0,10,9352,33161,49,47,1,3,0,0 2025-10-22,"2,1696056675","1,9295791895",5
6,0,0,745392,52364,493740,0,0,0,0,9450,33441,49,47,1,3,0,0 2025-10-22,"1,4107288366","2,0840699734",5
10,1,0,745312,52364,493740,0,0,0,110,9390,33246,48,48,1,3,0,0 2025-10-22,"2,0419468374","1,5316917339",4
5,1,0,743356,52372,493700,0,0,0,26,9467,33430,47,48,1,4,0,0 2025-10-22,"1,7016105488","1,624752525",5
7,0,0,746128,52372,493740,0,0,0,0,9291,33149,50,46,1,4,0,0 2025-10-22,"1,6612636527","2,1219133559",5
7,1,0,745372,52372,493692,0,0,0,0,9366,33046,50,46,1,3,0,0 2025-10-22,"1,6828675976","1,803816732",5
5,0,0,745372,52372,493740,0,0,0,0,9329,33324,47,48,1,4,0,0 2025-10-22,"1,4626738415","2,0732346794",5
3,4,0,746456,52372,493704,0,0,0,0,9521,33343,45,51,1,3,0,0 2025-10-22,"1,7611920395","1,7820955706",5
5,0,0,746912,52380,493740,0,0,0,54,9561,33257,46,49,1,4,0,0 2025-10-22,"1,5127784376","1,8455565173",5
6,0,0,744644,52380,493732,0,0,0,0,9493,33434,49,46,1,4,0,0 2025-10-22,"1,588529802","2,043717655",5
6,0,0,747240,52380,493740,0,0,0,0,9422,33144,50,45,1,3,0,0 2025-10-22,"1,3659445946","2,1644777199",5
6,0,0,746504,52380,493788,0,0,0,0,9489,33279,47,49,1,3,0,0 2025-10-22,"1,364240651","2,4391573914",5
5,1,0,746740,52380,493724,0,0,0,0,9379,33138,51,45,1,4,0,0 2025-10-22,"1,6329777268","2,0099297939",5
7,1,0,745924,52380,493748,0,0,0,0,9355,33198,43,52,1,4,0,0 2025-10-22,"1,8052574373","2,1615810173",5
5,0,0,745260,52380,493740,0,0,0,0,9447,33331,49,47,1,3,0,0 2025-10-22,"1,3090629797","2,1044091245",5
7,0,0,746016,52380,493748,0,0,0,0,9395,33292,48,47,1,4,0,0 2025-10-22,"1,6518128141","2,1865651388",5
5,0,0,744756,52380,493724,0,0,0,0,9224,33085,50,45,1,4,0,0 2025-10-22,"1,4624421661","1,978775313",5
11,0,0,746268,52404,493740,0,0,0,66,9411,33258,49,47,1,4,0,0 2025-10-22,"2,1194210957","1,9117870937",5
8,0,0,744268,52404,493656,0,0,0,0,9446,33186,47,49,1,3,0,0 2025-10-22,"1,6719753518","1,6749970911",5
10,0,0,746600,52404,493688,0,0,0,0,9308,33460,47,49,1,4,0,0 2025-10-22,"2,0003385942","1,9426455043",5
6,0,0,745620,52404,493728,0,0,0,0,9617,33352,49,47,1,3,0,0 2025-10-22,"1,4269589276","2,1158071548",5
4,2,0,745368,52404,493688,0,0,0,0,9449,33321,48,47,1,3,0,0 2025-10-22,"1,5411367001","1,7914388058",5
7,0,0,745940,52404,493660,0,0,0,0,9446,33154,49,47,1,3,0,0 2025-10-22,"1,5544072314","1,7253810977",5
7,0,0,745964,52404,493708,0,0,0,0,9551,33385,47,48,1,4,0,0 2025-10-22,"1,6970954799","2,004550228",5
7,2,0,746408,52404,493736,0,0,0,0,9422,33073,47,49,1,4,0,0 2025-10-22,"1,9816312416","2,1398548764",5
7,0,0,745968,52404,493800,0,0,0,0,9593,33323,48,47,1,4,0,0 2025-10-22,"1,628880991","2,559526024",5
4,0,0,744788,52404,493724,0,0,0,0,9109,31393,48,48,1,3,0,0 2025-10-22,"1,1478812972","2,0276770186",5
8,1,0,739944,52404,493732,0,0,0,0,9502,32952,49,47,1,4,0,0 2025-10-22,"1,9849251339","1,9942530308",5
7,0,0,743380,52404,493724,0,0,0,0,9135,32370,49,47,1,4,0,0 2025-10-22,"1,6615868237","2,0303186369",5
5,0,0,742256,52412,493740,0,0,0,6,9161,33109,48,48,1,3,0,0 2025-10-22,"1,306737615","2,0715865758",5
7,1,0,741856,52412,493728,0,0,0,0,9021,32322,48,48,1,3,0,0 2025-10-22,"1,634999341","2,0239440639",5
10,0,0,743676,52412,493692,0,0,0,0,9257,33008,48,47,1,3,0,0 2025-10-22,"1,8069110757","1,9209022757",5
8,0,0,742996,52412,493724,0,0,0,6,9411,32989,47,48,1,4,0,0 2025-10-22,"1,7906949775","2,0268771706",5
8,0,0,742560,52412,493748,0,0,0,0,9284,32891,49,47,1,3,0,0 2025-10-22,"1,5933219941","2,2038031751",5
8,0,0,743664,52412,493696,0,0,0,0,9308,32936,51,45,1,4,0,0 2025-10-22,"1,8061136473","1,9069836233",5
6,1,0,744576,52412,493680,0,0,0,0,9324,33231,50,46,1,3,0,0 2025-10-22,"1,5977481537","1,7942277843",5
4,2,0,744412,52412,493764,0,0,0,0,9433,33212,49,47,1,4,0,0 2025-10-22,"1,684389592","2,2359167254",5
7,0,0,744432,52412,493668,0,0,0,0,9531,33352,48,47,1,4,0,0 2025-10-22,"1,7364923371","1,744849483",5
5,2,0,743168,52420,493772,0,0,0,6,9528,33534,45,50,1,4,0,0 2025-10-22,"1,7927103514","2,2560608389",5
8,0,0,743920,52420,493696,0,0,0,0,9448,33291,49,47,1,3,0,0 2025-10-22,"1,6448209151","1,9467369904",5
10,0,0,743752,52420,493732,0,0,0,0,9327,33093,47,48,1,3,0,0 2025-10-22,"1,7841027943","2,1844396302",5
4,2,0,743964,52420,493752,0,0,0,0,9424,33232,48,47,1,4,0,0 2025-10-22,"1,679408367","2,1698456613",5
4,3,0,743352,52420,493796,0,0,0,4,9476,33221,51,44,1,4,0,0 2025-10-22,"1,8125046459","2,3777170598",5
5,0,0,743204,52420,493748,0,0,0,0,9341,32399,48,48,1,3,0,0 2025-10-22,"1,2852896676","2,1938172446",5
5,0,0,741848,52420,493672,0,0,0,0,9547,33366,48,48,1,3,0,0 2025-10-22,"1,39621549","1,7089740272",5
7,0,0,741892,52428,493764,0,0,0,12,9328,33034,51,45,1,4,0,0 2025-10-22,"1,6837730522","2,2342622982",5
2,4,0,738828,52428,493752,0,0,0,0,9467,32914,48,48,1,3,0,0 2025-10-22,"1,6688469647","2,0028430758",5
8,1,0,741516,52428,493748,0,0,0,0,9415,33045,48,48,1,3,0,0 2025-10-22,"1,7721423016","2,1974278975",5
5,0,0,743296,52428,493700,0,0,0,0,9596,33224,51,44,1,4,0,0 2025-10-22,"1,5242923449","1,9197121218",5
5,1,0,742384,52428,493748,0,0,0,0,9501,33244,48,47,1,3,0,0 2025-10-22,"1,4644054279","2,1747067492",5
4,2,0,744244,52428,493744,0,0,0,0,9556,33353,50,46,1,3,0,0 2025-10-22,"1,5325953618","2,1630407496",5
6,2,0,744964,52428,493748,0,0,0,0,9255,32581,49,48,1,3,0,0 2025-10-22,"1,6930983146","2,2290993506",5
7,0,0,742048,52428,493692,0,0,0,0,9366,33139,48,47,1,3,0,0 2025-10-22,"1,536689536","1,8777355293",5
6,0,0,745156,52428,493764,0,0,0,10,9291,32977,47,49,1,4,0,0 2025-10-22,"1,5538982184","2,3095137254",5
7,0,0,744116,52428,493744,0,0,0,0,9285,33330,45,51,1,3,0,0 2025-10-22,"1,496749954","2,2435705485",5
8,0,0,743204,52428,493748,0,0,0,0,9443,33347,48,47,1,4,0,0 2025-10-22,"1,7755016946","2,2491174055",5
11,0,0,744560,52428,493736,0,0,0,0,9333,33241,50,46,1,3,0,0 2025-10-22,"1,8919163004","2,2650748953",5
7,0,0,742212,52428,493748,0,0,0,0,9330,33291,49,47,1,3,0,0 2025-10-22,"1,5103531339","2,2215128649",5
8,0,0,744612,52428,493732,0,0,0,0,9475,33214,51,44,1,4,0,0 2025-10-22,"1,7734841387","2,1871234918",5
7,0,0,744376,52428,493748,0,0,0,0,9357,33119,51,45,1,3,0,0 2025-10-22,"1,4890335422","2,2742567489",5
7,0,0,743556,52428,493748,0,0,0,0,9489,32928,48,47,1,4,0,0 2025-10-22,"1,6677594238","2,2420479013",5
8,0,0,742672,52428,493748,0,0,0,0,9697,33373,48,47,1,3,0,0 2025-10-22,"1,6221821047","2,2504167972",5
5,0,0,742128,52428,493748,0,0,0,0,9504,33397,49,47,1,3,0,0 2025-10-22,"1,3319875475","2,1928794054",5
6,0,0,742012,52428,493748,0,0,0,0,9638,33317,47,48,1,4,0,0 2025-10-22,"1,6055539696","2,1930350906",5
7,0,0,744400,52428,493748,0,0,0,0,9490,33080,48,47,1,4,0,0 2025-10-22,"1,6644843329","2,2633544427",5
9,1,0,744528,52428,493732,0,0,0,0,9351,33154,47,49,1,3,0,0 2025-10-22,"1,8550246458","2,1890218139",5
7,0,0,744664,52428,493764,0,0,0,0,9477,33201,48,48,1,4,0,0 2025-10-22,"1,6694661721","2,3686225157",5
6,0,0,743656,52428,493756,0,0,0,0,9384,33415,47,48,1,4,0,0 2025-10-22,"1,5658267906","2,2786679209",5
7,0,0,743348,52436,493732,0,0,0,6,9423,33323,46,49,1,4,0,0 2025-10-22,"1,6910838213","2,1285837182",5
6,0,0,744304,52436,493748,0,0,0,0,9329,33056,49,47,1,3,0,0 2025-10-22,"1,3877011595","2,2765569421",5
5,1,0,742756,52436,493704,0,0,0,0,9412,33117,48,48,1,3,0,0 2025-10-22,"1,5005083865","1,9383172372",5
4,2,0,743772,52436,493748,0,0,0,0,9396,33347,50,46,1,4,0,0 2025-10-22,"1,6993934712","2,1818724495",5
3,3,0,745004,52436,493764,0,0,0,0,9559,33286,51,44,1,4,0,0 2025-10-22,"1,7286008771","2,2719945673",5
9,0,0,744288,52436,493736,0,0,0,0,9512,33309,48,48,1,3,0,0 2025-10-22,"1,7151582065","2,2510449873",5
5,0,0,744312,52436,493776,0,0,0,0,9527,33353,46,49,1,4,0,0 2025-10-22,"1,4575890162","2,4215995869",5
7,0,0,744640,52436,493752,0,0,0,0,9436,33243,52,44,1,3,0,0 2025-10-22,"1,4924805834","2,3257084416",5
8,0,0,744516,52436,493684,0,0,0,0,9506,33357,48,47,1,3,0,0 2025-10-22,"1,6373654571","1,9266405414",5
3,2,0,743352,52436,493768,0,0,0,0,9630,33233,45,50,1,4,0,0 2025-10-22,"1,5924816486","2,2779478887",5
5,2,0,742324,52436,493748,0,0,0,0,9440,33162,51,45,1,4,0,0 2025-10-22,"1,8087429267","2,1608502052",5
6,0,0,744420,52436,493752,0,0,0,0,9417,33276,48,48,1,3,0,0 2025-10-22,"1,3974194932","2,3055053235",5
6,0,0,745368,52436,493744,0,0,0,0,9425,33307,45,50,1,4,0,0 2025-10-22,"1,5619351798","2,2676947008",5
6,0,0,745500,52436,493736,0,0,0,0,9496,33159,52,43,1,4,0,0 2025-10-22,"1,5652628218","2,2231661054",5
6,0,0,743688,52436,493712,0,0,0,0,9508,33418,49,46,1,3,0,0 2025-10-22,"1,427291881","2,0461707003",5
5,1,0,742996,52436,493752,0,0,0,2,9486,33290,49,46,1,4,0,0 2025-10-22,"1,6370880463","2,2115593706",5
6,0,0,743948,52436,493780,0,0,0,0,9405,33265,49,47,1,4,0,0 2025-10-22,"1,5589283688","2,4515782699",5
8,0,0,744336,52436,493768,0,0,0,0,9463,33127,48,48,1,3,0,0 2025-10-22,"1,5832630178","2,4291344092",5
6,0,0,740696,52436,493748,0,0,0,0,9464,33234,48,48,1,4,0,0 2025-10-22,"1,6155891133","2,1795935767",5
6,1,0,744532,52436,493752,0,0,0,0,9410,33132,50,45,1,3,0,0 2025-10-22,"1,5291310302","2,2838440161",5
6,1,0,742744,52436,493688,0,0,0,0,9265,33207,46,49,1,4,0,0 2025-10-22,"1,7649337754","1,8416275431",5
5,0,0,744004,52436,493760,0,0,0,0,9215,33063,49,46,1,4,0,0 2025-10-22,"1,4360615577","2,3124787134",5
6,0,0,744392,52436,493752,0,0,0,0,9474,33233,51,45,1,3,0,0 2025-10-22,"1,3997891976","2,305439958",5
6,3,0,744140,52436,493752,0,0,0,0,9455,33387,53,43,1,4,0,0 2025-10-22,"2,0500342442","2,2234806088",5
7,1,0,744824,52436,493704,0,0,0,0,9403,33283,49,46,1,4,0,0 2025-10-22,"1,8458896919","2,0058193729",5
7,0,0,744140,52436,493752,0,0,0,0,9457,33106,48,48,1,4,0,0 2025-10-22,"1,678211574","2,3021437764",5
7,1,0,742688,52436,493732,0,0,0,0,9453,33124,47,48,1,4,0,0 2025-10-22,"1,8443187913","2,1222165446",5
10,0,0,743080,52436,493752,0,0,0,0,9602,33305,47,49,1,3,0,0 2025-10-22,"1,8200456181","2,3336286231",5
7,0,0,741784,52436,493720,0,0,0,0,9484,33265,48,47,1,4,0,0 2025-10-22,"1,7111273949","2,0504481556",5
7,0,0,749152,52436,493752,0,0,0,0,9624,33303,50,46,1,3,0,0 2025-10-22,"1,4735722137","2,4389322813",5
6,0,0,748208,52444,493768,0,0,0,6,9489,33263,49,47,1,3,0,0 2025-10-22,"1,3630177391","2,483092851",5
